0:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ StephenAtWar , [0.9999690564025614, 0.13753295556711614, 1.0, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.9999690564025614, 0.9999690564025614, 0.13753295556711614, 0.9999690564025614, 0.9999690564025614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 0.9999690564025614, 0.13753295556711614, 0.13753295556711614, 0.9999690564025614, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614, 1.8782474341394462E-6, 0.13753295556711614, 0.13753295556711614, 0.13753295556711614]]
1:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ AggelikiMi , [0.9999980829576895, 0.12717246766407048, 0.9999980829576895, 0.12717246766407048, 1.0, 0.12717246766407048, 0.12717246766407048, 0.9999980829576895, 0.9999980829576895, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.9999980829576895, 0.12717246766407048, 0.9999980829576895, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048, 0.12717246766407048]]
2:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ barbarosa69 , [1.0, 0.1697602362649005, 1.0, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 1.0, 1.0, 0.1697602362649005, 1.0, 1.0, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 1.0, 0.1697602362649005, 0.1697602362649005, 1.0, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005, 0.0, 0.1697602362649005, 0.1697602362649005, 0.1697602362649005]]
3:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ boynerdgeek , [1.0, 0.158646499328838, 1.0, 0.158646499328838, 1.0, 0.158646499328838, 0.158646499328838, 1.0, 1.0, 0.158646499328838, 1.0, 1.0, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.158646499328838, 1.0, 0.158646499328838, 0.158646499328838, 1.0, 0.158646499328838, 0.158646499328838, 0.158646499328838, 0.0, 0.158646499328838, 0.158646499328838, 0.158646499328838]]
4:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ eros_nemesis , [0.841344746068543, 0.5, 0.841344746068543, 0.5, 0.9772498680518209, 0.5, 0.5, 0.841344746068543, 0.841344746068543, 0.5, 0.9772498680518209, 0.9772498680518209, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.841344746068543, 0.5, 0.5, 0.841344746068543, 0.5, 0.5, 0.5, 0.014002205573945048, 0.5, 0.5, 0.5]]
5:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ goodforgomz , [0.8347193700690001, 0.8347193700690001, 0.8347193700690001, 0.28005731058211014, 0.9999778945335889, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.8347193700690001, 0.8347193700690001, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014, 0.8347193700690001, 0.28005731058211014, 0.28005731058211014, 0.8347193700690001, 0.8347193700690001, 0.8347193700690001, 0.28005731058211014, 0.04835980461281675, 0.28005731058211014, 0.28005731058211014, 0.28005731058211014]]
6:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ NishaarD , [0.8544428644795858, 0.27732110584137587, 0.8544428644795858, 0.27732110584137587, 0.8544428644795858, 0.27732110584137587, 0.27732110584137587, 0.8544428644795858, 0.8544428644795858, 0.27732110584137587, 0.8544428644795858, 0.8544428644795858, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.8544428644795858, 0.27732110584137587, 0.27732110584137587, 0.8544428644795858, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587, 0.04162929424822687, 0.27732110584137587, 0.27732110584137587, 0.27732110584137587]]
7:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ geekscapegames , [0.8989246068559984, 0.8989246068559984, 0.8989246068559984, 0.1802356811094289, 0.9999999999999978, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.8989246068559984, 0.1802356811094289, 0.1802356811094289, 0.8989246068559984, 0.8989246068559984, 0.8989246068559984, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289, 0.1802356811094289]]
8:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ allexm7 , [0.8200168711764815, 0.21990985901754473, 0.9953842041615304, 0.21990985901754473, 0.9953842041615304, 0.21990985901754473, 0.21990985901754473, 0.8200168711764815, 0.8200168711764815, 0.21990985901754473, 0.8200168711764815, 0.8200168711764815, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.8200168711764815, 0.21990985901754473, 0.21990985901754473, 0.8200168711764815, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473, 0.026039535219326615, 0.21990985901754473, 0.21990985901754473, 0.21990985901754473]]
9:source: CALCULATE_AUTHORS_CDFS:1, stream: default, id: {}, [ rowannmckenzie , [0.9079214610251384, 0.1629226254162252, 0.9079214610251384, 0.1629226254162252, 1.0, 0.1629226254162252, 0.1629226254162252, 0.9079214610251384, 0.9079214610251384, 0.1629226254162252, 0.9079214610251384, 0.9079214610251384, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.9079214610251384, 0.1629226254162252, 0.1629226254162252, 0.9079214610251384, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252, 0.004881825042902299, 0.1629226254162252, 0.1629226254162252, 0.1629226254162252]]
